x,y,z,date,designator,x_led,y_led,time_delta
2108,1546,521,2023-08-27T12:11:33.694000+00:00,U23,1988,1453,360
2062,1547,521,2023-08-27T12:11:33.854000+00:00,U23,1988,1453,160
1944,1604,520,2023-08-27T12:11:34.154000+00:00,U23,1988,1453,300
1888,1654,520,2023-08-27T12:11:34.534000+00:00,U24,1703,1779,380
1831,1704,519,2023-08-27T12:11:34.794000+00:00,U24,1703,1779,260
1810,1720,518,2023-08-27T12:11:34.874000+00:00,U24,1703,1779,80
1687,1779,511,2023-08-27T12:11:35.194000+00:00,U24,1703,1779,320
1629,1791,509,2023-08-27T12:11:35.534000+00:00,U24,1703,1779,340
1585,1795,508,2023-08-27T12:11:35.694000+00:00,U24,1703,1779,160
1472,1784,507,2023-08-27T12:11:35.974000+00:00,U25,1271,1738,280
1365,1741,508,2023-08-27T12:11:36.494000+00:00,U25,1271,1738,520
1311,1702,509,2023-08-27T12:11:36.774000+00:00,U25,1271,1738,280
1273,1661,510,2023-08-27T12:11:36.994000+00:00,U25,1271,1738,220
1231,1587,512,2023-08-27T12:11:37.334000+00:00,U25,1271,1738,340
1217,1543,512,2023-08-27T12:11:37.494000+00:00,U25,1271,1738,160
1208,1488,514,2023-08-27T12:11:37.694000+00:00,U26,1189,1314,200
1207,1430,514,2023-08-27T12:11:37.893000+00:00,U26,1189,1314,199
1213,1359,514,2023-08-27T12:11:38.114000+00:00,U26,1189,1314,221
1225,1275,513,2023-08-27T12:11:38.294000+00:00,U26,1189,1314,180
1241,1179,512,2023-08-27T12:11:38.694000+00:00,U26,1189,1314,400
1253,1105,512,2023-08-27T12:11:38.894000+00:00,U26,1189,1314,200
1269,1017,513,2023-08-27T12:11:39.114000+00:00,U27,1257,884,220
1282,941,513,2023-08-27T12:11:39.294000+00:00,U27,1257,884,180
1296,862,513,2023-08-27T12:11:39.474000+00:00,U27,1257,884,180
1325,694,513,2023-08-27T12:11:39.774000+00:00,U27,1257,884,300
1357,513,513,2023-08-27T12:11:40.194000+00:00,U28,1333,454,420
1390,324,513,2023-08-27T12:11:40.414000+00:00,U28,1333,454,220
1425,124,513,2023-08-27T12:11:40.794000+00:00,U29,1409,25,380
1450,-22,513,2023-08-27T12:11:41.174000+00:00,U29,1409,25,380
1468,-125,512,2023-08-27T12:11:41.354000+00:00,U29,1409,25,180
1508,-354,511,2023-08-27T12:11:41.654000+00:00,U30,1485,-405,300
1550,-597,512,2023-08-27T12:11:42.034000+00:00,U30,1485,-405,380
1571,-716,512,2023-08-27T12:11:42.374000+00:00,U31,1558,-835,340
1584,-798,512,2023-08-27T12:11:42.534000+00:00,U31,1558,-835,160
1598,-909,511,2023-08-27T12:11:42.834000+00:00,U31,1558,-835,300
1600,-1087,511,2023-08-27T12:11:43.114000+00:00,U32,1537,-1267,280
1587,-1167,512,2023-08-27T12:11:43.434000+00:00,U32,1537,-1267,320
1550,-1280,513,2023-08-27T12:11:43.714000+00:00,U32,1537,-1267,280
1498,-1372,514,2023-08-27T12:11:43.954000+00:00,U32,1537,-1267,240
1467,-1413,514,2023-08-27T12:11:44.074000+00:00,U32,1537,-1267,120
1407,-1474,515,2023-08-27T12:11:44.274000+00:00,U33,1208,-1555,200
1348,-1518,516,2023-08-27T12:11:44.453000+00:00,U33,1208,-1555,179
1257,-1563,518,2023-08-27T12:11:44.654000+00:00,U33,1208,-1555,201
1156,-1592,519,2023-08-27T12:11:44.894000+00:00,U33,1208,-1555,240
1071,-1603,518,2023-08-27T12:11:45.074000+00:00,U33,1208,-1555,180
958,-1605,520,2023-08-27T12:11:45.314000+00:00,U34,779,-1606,240
794,-1599,521,2023-08-27T12:11:45.634000+00:00,U34,779,-1606,320
614,-1590,524,2023-08-27T12:11:45.874000+00:00,U34,779,-1606,240
484,-1582,527,2023-08-27T12:11:46.214000+00:00,U35,344,-1604,340
384,-1574,528,2023-08-27T12:11:46.394000+00:00,U35,344,-1604,180
190,-1545,531,2023-08-27T12:11:46.634000+00:00,U35,344,-1604,240
25,-1504,536,2023-08-27T12:11:47.014000+00:00,U36,-88,-1539,380
-82,-1468,538,2023-08-27T12:11:47.194000+00:00,U36,-88,-1539,180
-192,-1426,542,2023-08-27T12:11:47.394000+00:00,U36,-88,-1539,200
-323,-1365,548,2023-08-27T12:11:47.614000+00:00,U37,-482,-1346,220
-433,-1300,552,2023-08-27T12:11:47.814000+00:00,U37,-482,-1346,200
-924,-737,574,2023-08-27T12:11:48.954000+00:00,U39,-966,-644,1140
-963,-642,577,2023-08-27T12:11:49.114000+00:00,U39,-966,-644,160
